name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hyderabad,India",2019-04-24,39,21,31.7,39.3,21,32.1,16.8,44.7,0,0,0,,0,0,28.8,11.2,136.8,1011.1,28.6,5.9,282.2,24.5,10,,2019-04-24T05:54:34,2019-04-24T18:34:22,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-04-25,41,24,33.3,41.3,24,33.8,16.5,39.7,0,0,0,,0,0,24.5,9.9,144.3,1010.2,36.6,6.4,279.3,24.1,10,,2019-04-25T05:53:57,2019-04-25T18:34:38,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-04-26,41,28,34.3,42.5,28.6,35,16.8,37.4,0,0,0,,0,0,26.3,11.7,171.4,1009,27.9,6,285.5,24.6,9,,2019-04-26T05:53:20,2019-04-26T18:34:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-04-27,41.8,25,33.9,42.8,25,34.6,16.7,38.4,0,0,0,,0,0,28.8,14.8,167.4,1008.6,34.8,6.3,262.4,22.8,9,,2019-04-27T05:52:45,2019-04-27T18:35:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-04-28,41.9,27,33.9,44.3,28.2,35.7,18.7,42.8,0,0,0,,0,0,31.3,16,165,1008.5,49.1,5.8,255,21.9,9,,2019-04-28T05:52:10,2019-04-28T18:35:26,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-04-29,41.3,27,34.2,44.2,29.2,36.7,19.7,46,0,0,0,,0,0,31.3,11.2,158.2,1007.9,38.8,5.7,270.6,23.5,8,,2019-04-29T05:51:35,2019-04-29T18:35:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-04-30,40.1,27,33.3,43.5,28.2,36,20,47.7,0,0,0,,0,0,32.4,13,235,1007,51.4,5.9,270.7,23.5,9,,2019-04-30T05:51:02,2019-04-30T18:36:00,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-01,40.9,27,33.1,41.7,28.5,34.3,17.9,43.8,0.3,100,4.17,rain,0,0,30.2,20.7,257.3,1005.5,52.9,5.6,273,23.6,9,,2019-05-01T05:50:29,2019-05-01T18:36:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-02,41,27,34.3,39.7,27.5,34,14.1,33,0,0,0,,0,0,44.3,22.9,291.5,1004.6,51.4,5.8,262.5,22.6,9,,2019-05-02T05:49:57,2019-05-02T18:36:35,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-03,40,26,33.7,39.5,26,33,12.5,28.4,0,0,0,,0,0,44.6,18.4,274.2,1006.3,44.6,6.2,305.5,26.5,10,,2019-05-03T05:49:26,2019-05-03T18:36:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,VOHS,43128099999"
"Hyderabad,India",2019-05-04,39.9,26,32.9,38.6,26,32.3,13.1,32.2,0,0,0,,0,0,43.9,22.7,274.9,1009.6,41.5,6.7,288.9,25.1,10,,2019-05-04T05:48:56,2019-05-04T18:37:11,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-05,40.6,25,33.1,39.1,25,32.2,11.5,27.8,0,0,0,,0,0,43.2,22.3,293.4,1010.9,44.1,6.8,285.5,24.8,10,,2019-05-05T05:48:27,2019-05-05T18:37:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-06,40.2,25,33.6,38.7,25,32.6,11.3,26.9,0,0,0,,0,0,40.3,13,336.5,1009.4,43.2,6.5,267.2,23.2,10,,2019-05-06T05:47:58,2019-05-06T18:37:48,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-07,41,28,34.2,39.9,27.6,33.3,12.2,27.8,0,0,0,,0,0,33.8,13.3,359.4,1007.6,50.2,6.6,252.7,22,10,,2019-05-07T05:47:30,2019-05-07T18:38:07,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-05-08,41,29,34.8,40.1,28.2,33.8,12.1,26.4,0,0,0,,0,0,47.5,18.9,344.3,1007.7,42.9,6.8,292.5,25.3,10,,2019-05-08T05:47:03,2019-05-08T18:38:26,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-09,40.9,29,34.5,40,27.9,33.7,12.6,27.4,0,0,0,,0,0,41.4,19.8,338.2,1007.5,35.2,6.7,248.7,21.4,8,,2019-05-09T05:46:37,2019-05-09T18:38:46,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-10,40.8,28,34.5,40.5,27.8,34.1,14.1,30.3,0,0,0,,0,0,38.2,17,326.8,1007.7,29,6.5,241.8,20.9,8,,2019-05-10T05:46:12,2019-05-10T18:39:05,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,43128099999,VOHS"
"Hyderabad,India",2019-05-11,40.9,26,33,41.9,26,34.7,19.2,47.2,5,100,8.33,rain,0,0,48.2,23.9,88.1,1009.4,35.8,5.9,227.7,19.7,8,,2019-05-11T05:45:48,2019-05-11T18:39:25,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-12,39.8,25,31.7,42.4,25,33.1,19.5,51.6,0,0,0,,0,0,27,16.6,187.2,1009.3,51.5,6,229.1,19.7,9,,2019-05-12T05:45:25,2019-05-12T18:39:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-13,41.7,25.9,33.9,42.8,25.9,35.3,18.2,42.3,0,0,0,,0,0,28.4,13,133.5,1007.6,31.8,6.4,254.2,21.9,8,,2019-05-13T05:45:03,2019-05-13T18:40:06,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,43128099999,VOHS"
"Hyderabad,India",2019-05-14,39.7,26,33.9,42.1,26,35.3,18.2,41,0,0,0,,0,0,31.3,19.4,160.9,1007.8,47.8,6.3,217.2,18.9,8,,2019-05-14T05:44:41,2019-05-14T18:40:26,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-15,40.2,26,33,43.2,26,35.4,19.5,47.2,0,0,0,,0,0,33.5,21.9,162.2,1008.7,37.9,6.5,254.4,21.9,8,,2019-05-15T05:44:21,2019-05-15T18:40:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,remote,VOHS,43128099999"
"Hyderabad,India",2019-05-16,41,26,33.9,40.3,26,34.1,16,38.9,0,0,0,,0,0,27.4,18.4,247.3,1010,36.9,6.3,251.6,21.7,8,,2019-05-16T05:44:01,2019-05-16T18:41:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-17,40.5,26,34,43.2,26,36.2,19.3,45.1,0,0,0,,0,0,32,13.1,146.7,1009.5,30.7,6.4,229.2,20,8,,2019-05-17T05:43:43,2019-05-17T18:41:29,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-18,40.9,26,34.3,41.4,26,34.6,15.9,36.6,0,0,0,,0,0,36.7,18.4,12.7,1008.6,32,6.2,229.1,19.6,8,,2019-05-18T05:43:25,2019-05-18T18:41:50,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-05-19,43.7,28,35.5,43.7,28.3,35.6,15.1,31.5,0,0,0,,0,0,32.4,17.5,97,1008.4,39,6,245,21.1,8,,2019-05-19T05:43:09,2019-05-19T18:42:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,remote,VOHS,43128099999"
"Hyderabad,India",2019-05-20,41.8,27,35,44.3,29.2,37.5,19.4,42.7,1,100,4.17,rain,0,0,23.8,15.7,129.8,1009.3,41.8,6.2,220.1,19,7,,2019-05-20T05:42:53,2019-05-20T18:42:33,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-21,41.7,25.3,34.6,44.8,25.3,37.5,20.1,46.2,21,100,8.33,rain,0,0,27.7,25.9,179.7,1009,45.4,5.9,224.9,19.5,8,,2019-05-21T05:42:38,2019-05-21T18:42:54,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-22,40.9,27,33.7,44.4,28.5,36.3,20,46.4,0,0,0,,0,0,22.7,14.8,211.4,1008.7,47.1,6.1,238.6,20.6,8,,2019-05-22T05:42:25,2019-05-22T18:43:16,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-23,41.8,27,34.4,46,29.6,38.1,21.2,48.6,0,0,0,,0,0,23.8,16.6,191.3,1007.7,48.1,6,200.8,17.5,8,,2019-05-23T05:42:12,2019-05-23T18:43:38,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,remote,43128099999,VOHS"
"Hyderabad,India",2019-05-24,40.9,27.9,34,44,29.7,36.4,19.8,45.4,0,0,0,,0,0,27,14.8,281.9,1008.7,40,6.3,250.3,21.5,8,,2019-05-24T05:42:00,2019-05-24T18:43:59,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-05-25,41.8,29,35.3,43.5,29.8,36.7,17.9,37.7,0,0,0,,0,0,38.9,15.1,303,1007,30.7,6.5,265.6,23.1,8,,2019-05-25T05:41:50,2019-05-25T18:44:21,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-26,42.9,31,36.4,43.5,31.4,37.3,16.9,33.3,0,0,0,,0,0,30.2,16,253.9,1005.6,29.9,6.4,264,22.7,9,,2019-05-26T05:41:40,2019-05-26T18:44:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-27,42,29,35.1,44.4,30,37.4,19,40.6,0,0,0,,0,0,37.1,22.3,253.2,1006,34.3,6.1,259.9,22.3,8,,2019-05-27T05:41:31,2019-05-27T18:45:05,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-28,42.1,30.3,36.5,43.7,32.4,38.1,17.9,35.5,0,0,0,,0,0,31,14.4,151.4,1005.6,39.1,6.5,256.5,22.3,8,,2019-05-28T05:41:23,2019-05-28T18:45:26,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-29,41.9,29,35.3,46.5,30.8,38.9,20.4,43.7,0,0,0,,0,0,34.6,15.5,130.1,1004.8,37.2,6.6,228.5,19.9,8,,2019-05-29T05:41:17,2019-05-29T18:45:48,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-30,39.9,27,33.6,45.3,30.1,38.3,22.6,55,0,0,0,,0,0,29.2,22.3,135.7,1005.4,40.2,5.9,217.1,19,7,,2019-05-30T05:41:11,2019-05-30T18:46:09,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-05-31,40.9,29,35.2,45.6,32,38.9,21.1,45.8,0,0,0,,0,0,29.5,15.1,169.5,1005,37.6,6.1,231.1,20.1,8,,2019-05-31T05:41:06,2019-05-31T18:46:31,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-01,34.3,29,32.1,39.1,30.8,34.8,20.6,50.6,0,0,0,,0,0,27.7,16.6,269.9,1007.5,59.3,5.8,101.9,8.7,6,,2019-06-01T05:41:02,2019-06-01T18:46:52,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-02,41.9,29,33.6,45.1,30.8,36.4,20.2,47.4,3,100,4.17,rain,0,0,46.4,18.8,204.9,1006,46.2,5.6,241.6,21,8,,2019-06-02T05:40:59,2019-06-02T18:47:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-03,39.9,24.6,30.5,46.4,24.6,33.3,22,63.4,8,100,4.17,rain,0,0,40,22.3,263.2,1007.1,48,5.3,236.5,20.4,8,,2019-06-03T05:40:57,2019-06-03T18:47:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-04,36.8,24,30.8,45.3,24,34.9,22.9,64.3,0,0,0,,0,0,27.7,13,245.2,1006.3,47.2,5.5,266.3,23.1,9,,2019-06-04T05:40:56,2019-06-04T18:47:55,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,remote,VOHS,43128099999"
"Hyderabad,India",2019-06-05,39.9,27,33.5,45.5,29.6,38,22.4,54.6,0,0,0,,0,0,33.1,14.8,263.1,1005.5,37.6,5.9,231.1,20,8,,2019-06-05T05:40:55,2019-06-05T18:48:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-06,42,26.5,33.4,49,26.5,37.5,21.7,51.6,0.1,100,4.17,rain,0,0,40.7,22.3,226.1,1005.8,45.2,5.6,228.8,19.7,8,,2019-06-06T05:40:56,2019-06-06T18:48:36,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-07,39.8,25,33,45.7,25,36.7,21.5,52.9,0,0,0,,0,0,33.1,14.8,247.5,1006.2,48.3,5.5,237.6,20.6,8,,2019-06-07T05:40:58,2019-06-07T18:48:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-08,34.9,22,28.5,42.7,22,31.8,23,74.3,28,100,12.5,rain,0,0,41,33.5,303.1,1007.4,64.4,4.9,110,9.3,5,,2019-06-08T05:41:00,2019-06-08T18:49:16,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,F3069,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-09,38.9,27,32.3,45.7,30.6,37.6,23.6,62.4,1.4,100,4.17,rain,0,0,31.7,18.2,256.2,1005.5,49.9,5.5,271.4,23.3,8,,2019-06-09T05:41:04,2019-06-09T18:49:35,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-10,38.9,26,32.6,46.2,26,36.7,22.2,55.6,8.7,100,4.17,rain,0,0,42.1,18.8,239.6,1004.9,42.5,5.7,245,21.1,8,,2019-06-10T05:41:08,2019-06-10T18:49:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-11,38.9,28,33.1,44.4,30.1,37.1,21.8,52.9,0,0,0,,0,0,44.6,18.2,222.2,1004.5,39.6,6.1,299.1,25.9,9,,2019-06-11T05:41:13,2019-06-11T18:50:13,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-12,37.9,27.7,32.2,45.4,29.4,36,21.7,54.6,0,0,0,,0,0,50.4,27,236.4,1005.2,39.4,5.7,264.5,22.8,10,,2019-06-12T05:41:19,2019-06-12T18:50:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-13,35.9,26,30.7,41.7,26,34.2,22.3,61.9,0,0,0,,0,0,46.8,25,250.7,1006.5,46.7,5.8,228.6,19.8,9,,2019-06-13T05:41:25,2019-06-13T18:50:49,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-14,35.9,25,30.9,40.5,25,33.5,21.3,58.4,0,0,0,,0,0,46.4,27.2,258.8,1006.6,45.2,5.9,258.7,22.2,10,,2019-06-14T05:41:33,2019-06-14T18:51:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-15,37.9,26.8,32.4,41.2,28.2,34.8,20.2,50.5,0,0,0,,0,0,46.8,27.5,260.4,1006.7,35.9,5.8,270.2,23.3,9,,2019-06-15T05:41:41,2019-06-15T18:51:23,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-16,37,27,32.4,40.6,28.8,34.9,20.3,50.6,0,0,0,,0,0,45.4,29.5,266.3,1007.5,40,6.1,248.3,21.5,9,,2019-06-16T05:41:50,2019-06-16T18:51:40,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-17,36.9,27,32.2,40.6,28.8,34.5,19.9,49.3,0,0,0,,0,0,48.6,29.5,275.1,1008.1,57.4,6.2,181,15.5,7,,2019-06-17T05:41:59,2019-06-17T18:51:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-18,37,27,32.6,41.3,28.5,34.5,19.3,46.7,0,0,0,,0,0,43.9,29.5,268.1,1006.8,50.9,6.2,237,20.3,9,,2019-06-18T05:42:10,2019-06-18T18:52:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-19,37.9,26,32.6,42.7,26,35.4,20.4,49.8,0,0,0,,0,0,46.8,29.3,259.8,1005.2,49.2,5.9,273.7,23.6,9,,2019-06-19T05:42:21,2019-06-19T18:52:25,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-20,36.1,26,31.3,41.6,26,34.8,22.1,59.8,0.8,100,4.17,rain,0,0,45.4,25.9,268.6,1005.4,54.4,5.9,225.6,19.3,8,,2019-06-20T05:42:33,2019-06-20T18:52:39,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-21,35.8,23.3,28.6,42,23.3,31.3,23.6,76.7,7,100,8.33,rain,0,0,37.4,22.3,254,1005.9,65.9,5.1,183.2,15.8,8,,2019-06-21T05:42:45,2019-06-21T18:52:53,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-22,31,24,27.4,37.4,24,30.2,23.7,80.8,8.2,100,20.83,rain,0,0,37.8,20.3,271,1005.3,68,5,135.8,11.8,6,,2019-06-22T05:42:58,2019-06-22T18:53:06,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-23,31.1,25,27.3,37.6,25,30.1,24.3,84.3,0.3,100,4.17,rain,0,0,31.3,14.6,249,1004.9,71.3,5,150.8,13,8,,2019-06-23T05:43:11,2019-06-23T18:53:18,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-24,34.7,24.5,29,41.7,24.5,33,24.2,76.6,0,0,0,,0,0,18.4,9.8,225,1005.7,64.7,5.5,202.6,17.5,8,,2019-06-24T05:43:25,2019-06-24T18:53:29,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-25,33.7,23,28,41.6,23,31.6,23.9,79.5,36,100,4.17,rain,0,0,25.6,13,262.2,1007.4,56.7,5.2,197.6,17.1,9,,2019-06-25T05:43:40,2019-06-25T18:53:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-26,33.9,25,29.9,40.3,25,33.6,23.2,68.6,0.5,100,8.33,rain,0,0,35.3,14.8,250.6,1006.8,54.3,6,254.7,22,8,,2019-06-26T05:43:55,2019-06-26T18:53:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,remote,43128099999"
"Hyderabad,India",2019-06-27,35.2,25,29.7,41.6,25,33.5,23,68.2,0.3,100,4.17,rain,0,0,44.6,20.9,255,1005.8,54.5,5.7,259.8,22.5,10,,2019-06-27T05:44:11,2019-06-27T18:53:59,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-28,32,24.9,28.3,37.9,24.9,31.1,22.8,72.6,0.8,100,8.33,rain,0,0,52.2,25.9,260,1005.9,63.3,6,181.1,15.7,9,,2019-06-28T05:44:27,2019-06-28T18:54:07,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-06-29,31,23.3,26.7,35.5,23.3,28.2,22.5,78.3,2,100,4.17,rain,0,0,47.2,31.1,262.5,1005.5,70.6,5.7,166.3,14.4,8,,2019-06-29T05:44:44,2019-06-29T18:54:15,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-06-30,28.2,23,25.5,31,23,26.3,22,81.2,1.6,100,16.67,rain,0,0,42.8,32,273.3,1005.4,71.5,5.5,100.9,8.7,4,,2019-06-30T05:45:01,2019-06-30T18:54:22,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,F3069,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-07-01,28.9,23,25.7,33.2,23,27.1,22.8,84.2,0.3,100,4.17,rain,0,0,44.6,25.6,268.6,1004.7,71.8,5.4,101.2,8.8,4,,2019-07-01T05:45:18,2019-07-01T18:54:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2019-07-02,28.9,23,26.1,33.3,23,27.9,23.1,83.7,1.9,100,29.17,rain,0,0,45.7,27.7,271,1004.8,73.8,5.8,112,9.7,5,,2019-07-02T05:45:36,2019-07-02T18:54:33,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-07-03,32.7,24,27.3,37.7,24,29.2,22.7,76.9,0.4,100,4.17,rain,0,0,50.4,33.5,258.5,1005.2,70.8,5.1,154.7,13.5,6,,2019-07-03T05:45:54,2019-07-03T18:54:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-07-04,32.8,24,27.6,39,24,29.9,23.1,77.5,0.1,100,4.17,rain,0,0,56.9,28.8,252.6,1005,67.3,5.2,137,11.6,7,,2019-07-04T05:46:12,2019-07-04T18:54:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-07-05,29.9,24,26.6,35.8,24,28.4,23.3,82.7,2,100,4.17,rain,0,0,64.1,25,251,1003.8,72.4,5.1,111.4,9.6,4,,2019-07-05T05:46:31,2019-07-05T18:54:42,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2019-07-06,30.8,24,27.3,35,24,29.5,22.7,77.1,0.1,100,4.17,rain,0,0,68.8,28.4,254.3,1004.2,70.6,5.3,108.4,9.3,4,,2019-07-06T05:46:49,2019-07-06T18:54:44,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,F3069,43083099999,43128599999,VOHS,43128099999"
